"Id","Expected"
335,2.2112975020447
336,0.609470132256307
337,1.25937330430677
338,6.88394874926924
339,6.84423998433609
340,1.00058674927894
341,1.68541899903378
342,2.26010221043149
343,2.8532990309694
344,3.71192412796623
345,6.77120144140501
346,1.11233750701154
347,1.91653433836588
348,6.89725390441765
349,1.11013244645351
350,2.09687552590673
351,0.65107066307777
352,0.919356335325838
353,0.824130267804779
354,1.02505819837974
355,1.60317430106635
356,1.60788493913953
357,1.48642469872006
358,1.4439648287353
359,1.40993922974352
360,1.17321798787053
361,1.02397400749725
362,0.668017872760636
363,1.25568099957515
364,1.40393859274986
365,0.724798157065496
366,1.19163858773924
367,1.90464948920168
368,0.890018100811183
369,2.54350343165565
370,1.83490219400459
371,1.00085392440018
372,0.812478461915492
373,1.26786614227827
374,1.31950798516313
375,1.24183031742274
376,6.9954341701176
377,2.40930797022785
378,0.720561406834766
379,4.88863450822968
380,6.81533790751862
381,1.66858091523832
382,2.08325456640381
383,1.2641290598274
384,6.83424979259038
385,0.719606572679732
386,1.73141423605305
387,0.979021773384399
388,1.38256888684163
389,1.22361568831889
390,0.964695853803849
391,7.25601737763006
392,1.33456004350075
393,1.09536671122774
394,0.822401652880718
395,3.07555095386888
396,7.03507487003858
397,7.04051166169648
398,6.8811818463698
399,1.65306803838448
400,7.23010296126179
401,1.37612741246028
402,6.77918026329551
403,6.8465410805263
404,1.48331972198545
405,1.17230352909378
406,1.19926890589242
407,1.91384455062042
408,0.945986509137045
409,1.92875919126211
410,0.556423096806176
411,1.0646692541667
412,6.82144919333039
413,0.843965504449371
414,1.18382212467623
415,1.11754716256333
416,1.54868929493856
417,1.03821546434071
418,1.76123352830337
419,1.82425411184601
420,1.17073674594891
421,3.61449954200078
422,3.0492260354761
423,2.65150624641031
424,6.6716043440961
425,1.19722105128713
426,0.945418136967662
427,6.98912926158116
428,2.0136616542565
429,5.48764218118507
430,6.48753255679921
431,1.29260347615893
432,0.706082943088749
433,6.8974346501434
434,6.85760447780928
435,1.28809813485619
436,6.39891903760822
437,2.1499057046105
438,0.603428279540383
439,0.723069533660069
440,0.560316786070463
441,2.1597117246381
442,7.08518338475505
443,3.52015494434242
444,1.63192981444888
445,1.28508405914451
446,5.90766266986514
447,0.573037410356135
448,6.34243337241344
449,7.11720935756115
450,1.2645954840376
451,6.94979275404577
452,1.87906361282135
453,0.955981333312465
454,1.66072698855348
455,6.54783884423233
456,0.828142869548191
457,0.951933408396753
458,6.02479438735759
459,0.868548162028034
460,6.86530696685576
461,3.03116034095032
462,2.0477955441008
463,1.36568333258488
464,7.73654332069079
465,6.9666296651093
466,1.64224996687717
467,0.722598959505541
468,1.84719065827435
469,1.02085846941347
470,2.36853982737756
471,7.06294621059057
472,0.860200078620318
473,1.32853047680038
474,1.65726308331498
475,1.00767373135488
476,1.05030396629879
477,1.23834016313779
478,1.15244157633387
479,3.46128914197917
480,6.85150307986407
481,0.621302064480047
482,0.72574726430562
483,0.632538217212184
484,4.33060965795375
485,7.12508474928443
486,6.55103133607459
487,2.43912918422024
488,0.911129897483922
489,0.865075560329117
490,1.81220767245664
491,4.7840525930527
492,6.53323225855935
493,1.35011982942124
494,6.53902760033409
495,1.58790156865483
496,0.975460920664236
497,1.19864595536625
498,2.24622638072268
499,1.96760052472177
500,1.28030277444168
501,6.6711073717421
502,6.46447614722858
503,7.04328844268156
504,0.820275549315878
505,1.41347797626819
506,0.814241399759586
507,0.931176965750971
508,2.81427185781493
509,1.30299193363694
510,7.12177270169039
511,0.689314641770874
512,6.27704957684479
513,7.45028038989398
514,0.474347242177551
515,0.910853038342151
516,6.90323475877125
517,6.07183545023572
518,3.43566507239674
519,1.55866392510336
520,1.88164324407153
521,1.07675830816502
522,2.40963851170254
523,1.04823481154289
524,7.03875171401842
525,1.7307791372569
526,0.686574750081541
527,1.04039886576432
528,1.31466564404465
529,1.32793140021739
530,6.72012364436996
531,2.41196275738417
532,0.921726140064744
533,6.92056771264708
534,5.97167425724656
535,1.52320095385587
536,1.21533971728401
537,1.84380173462819
538,1.00093085848209
539,1.41092936088784
540,1.07830904833051
541,0.846083495518101
542,1.72822217489435
543,6.98217234539572
544,0.920566537686857
545,6.51988955773182
546,2.25283521949904
547,1.13932762915535
548,2.09557097144141
549,2.1447307974589
550,0.910723963067082
551,1.43983032718089
552,0.337171948442111
553,2.95362595183131
554,7.14635908909701
555,1.07267400426107
556,0.696066499789345
557,3.03086047280525
558,1.56150810947243
559,1.21868236921583
560,0.732932525251475
561,2.0414434267522
562,0.755764315368638
563,6.74859092461967
564,1.67119064700703
565,1.08035981970067
566,1.17241285072634
567,1.19451774239006
568,6.54998017587416
569,1.30574248413914
570,7.17462579987954
571,0.877146207305235
572,5.33310023431374
573,2.11132622814446
574,1.85135096405654
575,1.34655571296844
576,1.06833934888446
577,0.803086758382265
578,0.696924926557504
579,2.11816449257931
580,6.58394955404879
581,1.31304202869733
582,7.29588058788093
583,1.10074114124863
584,7.14176653517391
585,1.96119276289827
586,1.0197824552209
587,1.29337055938066
588,1.04136954122908
589,1.53687306818369
590,1.09812088131567
591,1.62016281947657
592,0.987296738970794
593,1.13292594779672
594,2.08167000743009
595,6.47431055969412
596,1.34292196996547
597,1.64739727470426
598,1.88174122569679
599,0.773716302058135
600,1.36664960438684
601,1.47140612145714
602,7.14358883684635
603,1.73699786108005
604,1.48764871268388
605,2.06150735623183
606,1.18583413588859
607,6.67301929343818
608,6.31936836108283
609,0.949485132619679
610,3.81244038969833
611,1.07643351884747
612,1.29442564940213
613,0.67000609056489
614,6.93244487607577
615,7.2220758150551
616,6.86966908571547
617,7.24527493908903
618,0.668488834464407
619,0.517826833802554
620,0.739764583504266
621,0.581006224285853
622,1.53741029230868
623,1.31085777980127
624,1.07335152216133
625,0.880767014805529
626,1.34684959286748
627,1.1497684391559
628,1.03535320748485
629,6.69823897991729
630,7.0375360830912
631,1.73160764527935
632,0.878168463060039
633,1.18892309909819
634,0.78002340669936
635,1.29453491894264
636,1.29552883549318
637,7.15438401869178
638,7.16351324438917
639,1.64730344709226
640,1.18758247607768
641,1.34495019159028
642,7.15170405917804
643,6.79407845896994
644,1.06642540703666
645,1.53193793371827
646,1.74670510489545
647,6.75812165602302
648,1.92447630702175
649,1.71711966965479
650,1.27385792317557
651,7.07850775985006
652,0.954070985451568
653,2.56934048862737
654,1.37669639078213
655,0.604609711514116
656,6.9394201199532
657,1.1774931653991
658,1.00935968815141
659,1.42142339840003
660,2.29337202826047
661,1.23944406895386
662,1.14232041442661
663,1.09046529318584
664,1.49348837938231
665,1.07489164532826
666,1.33906957625524
667,6.7771621585046
668,1.05084971602912
669,0.738313212486551
